label,id,title,artist,creator,total_length,star_rating,bpm,ar,cs,hit_length,od,genre,circles,sliders,spinners,slider_ratio,base_bpm,total_notes,mean_distance,std_distance,stream_density,kiai_note_ratio,kiai_mean_dist,kiai_note_count,interval_variance,mean_interval_ms,notes_per_second,mean_velocity,mean_sliders_length,rhythm_complexity,burst_density,speed_index,alt_ratio,interval_variance_log,ar_od_ratio
aim_control_maps,3754421,Chaotic*Dream*Festival,Fleur de Lapin,Nao Tomori,134,6.46048,193.0,9.2,4.5,122,8.7,electronic,701.0,148.0,4.0,0.17,193.0,853.0,72.63,72.07,0.61,0.0,0.0,0.0,129707.09,151.88,6.59,0.48,328.03,0.03,0.04,117.73,0.1,11.77,0
aim_control_maps,3794033,daishinkainoatena,ishikinonaikranke,revoh,170,7.0468,148.0,9.7,4.0,159,9.0,rock,656.0,327.0,0.0,0.33,148.0,983.0,120.52,79.67,0.62,0.0,0.0,0.0,136993.49,173.15,5.78,0.7,265.14,0.03,0.02,91.76,0.11,11.83,0
aim_control_maps,3835610,Cutter (short ver.),EmoCosine,yf_bmp,139,7.10917,160.0,9.8,4.0,137,8.8,electronic,369.0,423.0,1.0,0.53,160.0,793.0,139.16,92.59,0.43,0.34,130.44,268.0,11814.2,174.01,5.75,0.8,220.56,0.02,0.03,68.8,0.17,9.38,0
aim_control_maps,3836661,Dance In The Game,ZAQ,seros,198,7.04855,135.0,9.7,4.0,187,9.2,anime,561.0,450.0,1.0,0.44,135.0,1012.0,172.87,102.51,0.49,0.44,179.15,450.0,74408.25,194.2,5.15,0.89,259.49,0.02,0.04,66.15,0.13,11.22,0
aim_control_maps,3851543,Dance In The Game,ZAQ,Petal,197,6.61623,135.0,9.6,4.0,196,9.0,pop,641.0,450.0,1.0,0.41,135.0,1092.0,140.08,74.33,0.53,0.28,150.42,308.0,10167.69,179.96,5.56,0.78,240.0,0.01,0.04,71.55,0.13,9.23,0
aim_control_maps,3879086,Dance In The Game,ZAQ,Airiesu,198,7.04656,135.0,9.7,4.0,187,9.2,pop,558.0,451.0,1.0,0.45,135.0,1010.0,173.12,102.58,0.48,0.44,179.33,449.0,74511.37,194.58,5.14,0.89,259.41,0.02,0.04,64.8,0.13,11.22,0
aim_control_maps,3917923,Crazy For You,GOHOBI,emilia,181,6.84471,149.0,8.3,3.3,174,7.2,unspecified,390.0,411.0,0.0,0.51,149.0,801.0,163.05,119.5,0.38,0.0,0.0,0.0,71902.53,227.01,4.41,0.72,285.83,0.02,0.07,56.62,0.1,11.18,0
aim_control_maps,3918045,Dance Away,iNID,Pennek,145,5.23454,150.0,8.3,4.4,144,8.0,video_game,561.0,158.0,4.0,0.22,150.0,723.0,104.13,67.09,0.4,0.49,93.86,355.0,54237.92,200.55,4.99,0.52,310.83,0.01,0.01,60.0,0.18,10.9,0
aim_control_maps,3928035,Crazy For You,GOHOBI,emilia,181,6.84471,149.0,9.4,3.3,174,7.2,unspecified,390.0,411.0,0.0,0.51,149.0,801.0,163.05,119.5,0.38,0.0,0.0,0.0,71902.53,227.01,4.41,0.72,285.83,0.02,0.07,56.62,0.1,11.18,0
aim_control_maps,4027216,cold smothie coffe,pm04034,Natteke desu,345,7.83373,200.0,9.8,4.0,344,9.0,unspecified,1335.0,674.0,0.0,0.34,200.0,2009.0,108.58,96.85,0.32,0.0,0.0,0.0,18874.56,171.76,5.82,0.63,252.49,0.01,0.02,64.0,0.12,9.85,0
aim_control_maps,4108341,Count Love as Summer,Niji no Conquistador,-NeBu-,218,8.00878,220.0,9.8,4.2,213,9.5,unspecified,728.0,345.0,1.0,0.32,220.0,1074.0,221.3,120.07,0.06,0.36,259.13,385.0,19487.12,198.89,5.03,1.11,321.44,0.05,0.02,13.2,0.12,9.88,0
aim_control_maps,4336217,CUFF IT,Beyonce,DeviousPanda,225,5.32087,115.0,9.0,3.8,223,8.0,pop,464.0,401.0,0.0,0.46,102.0,865.0,151.11,89.21,0.39,0.26,183.6,224.0,32649.75,260.3,3.85,0.58,349.12,0.07,0.08,39.78,0.17,10.39,0
aim_control_maps,4384315,Corrupted Axs,Wikileadz vs Angry Luna,Uchigatana,429,7.97691,180.0,9.8,4.0,384,10.0,electronic,2235.0,830.0,2.0,0.27,180.0,3067.0,81.24,72.43,0.73,0.19,93.82,586.0,37081.14,126.85,7.89,0.64,214.12,0.01,0.03,131.4,0.12,10.52,0
aim_control_maps,4465093,"Comma, ~ Imi to Kouzou no Bunri",Sparxe,bob,172,7.71179,150.0,9.7,4.4,159,9.5,electronic,861.0,253.0,0.0,0.23,150.0,1114.0,104.83,67.31,0.47,0.0,0.0,0.0,4851.22,143.4,6.98,0.73,206.61,0.01,0.01,70.5,0.08,8.49,0
aim_control_maps,4491365,Clinozoisite,Ludicin,Fursum,329,7.22264,175.0,9.7,4.0,280,9.0,electronic,923.0,725.0,2.0,0.44,175.0,1650.0,135.55,115.04,0.48,0.19,162.36,314.0,481933.98,182.97,5.47,0.74,248.8,0.02,0.08,84.0,0.16,13.09,0
aim_control_maps,4494048,Chronokinesia (Xykrome) (Cut Ver.),Project-G,nooj,219,7.57562,176.0,9.8,4.0,218,9.4,electronic,840.0,600.0,1.0,0.42,176.0,1441.0,128.26,103.48,0.53,0.0,0.0,0.0,28603.2,151.51,6.6,0.85,223.71,0.01,0.04,93.28,0.17,10.26,0
aim_control_maps,4501758,Crazy nighT,HitoshizukuP x Yama,h1dron,199,6.78645,204.0,8.0,4.0,197,8.5,jazz,833.0,212.0,1.0,0.2,204.0,1046.0,151.54,93.12,0.11,0.47,158.69,496.0,22838.02,189.96,5.27,0.8,347.44,0.02,0.01,22.44,0.14,10.04,0
aim_control_maps,4575806,CANDYYYLAND feat. LIZ (Pa's Lam System Remix),tofubeats,aimbotcone,216,8.86703,160.0,9.8,4.0,208,9.6,unspecified,1081.0,330.0,2.0,0.23,160.0,1413.0,168.94,120.16,0.66,0.0,0.0,0.0,71074.73,152.97,6.54,1.1,256.2,0.01,0.02,105.6,0.09,11.17,0
aim_control_maps,4585839,Chocolat Cadabra,Ado,ScubDomino,183,6.23153,137.0,9.3,4.0,167,8.0,unspecified,258.0,407.0,1.0,0.61,137.0,666.0,156.74,103.89,0.31,0.11,140.35,71.0,126849.01,262.77,3.81,0.6,304.73,0.03,0.03,42.47,0.12,11.75,0
aim_control_maps,4598239,Cyber Surge,Aethral,Creepattack,169,6.94338,160.0,9.7,4.0,158,9.0,electronic,537.0,436.0,1.0,0.45,160.0,974.0,130.03,99.06,0.46,0.0,0.0,0.0,119481.05,172.66,5.8,0.75,219.95,0.01,0.04,73.6,0.16,11.69,0
aim_control_maps,4625312,CHERRY,NOTION,jamesjan3,151,6.16891,175.0,9.2,3.7,151,9.0,electronic,377.0,370.0,0.0,0.5,175.0,747.0,123.9,92.7,0.39,0.0,0.0,0.0,31130.54,203.6,4.92,0.61,291.54,0.03,0.1,68.25,0.22,10.35,0
aim_control_maps,4636696,CHERRY,NOTION,jamesjan3,151,6.34325,175.0,9.2,4.2,151,9.0,electronic,377.0,370.0,0.0,0.5,175.0,747.0,123.9,92.7,0.39,0.0,0.0,0.0,31130.54,203.6,4.92,0.61,291.54,0.03,0.1,68.25,0.22,10.35,0
aim_control_maps,4636697,CHERRY,NOTION,jamesjan3,151,6.27055,175.0,9.2,4.0,151,9.0,electronic,377.0,370.0,0.0,0.5,175.0,747.0,123.9,92.7,0.39,0.0,0.0,0.0,31130.54,203.6,4.92,0.61,291.54,0.03,0.1,68.25,0.22,10.35,0
aim_control_maps,657519,Deconstruction Star,Halozy,Hollow Wings,319,7.43622,155.0,9.6,4.5,312,8.0,video_game,1021.0,493.0,8.0,0.32,155.0,1522.0,122.54,92.12,0.46,0.32,112.64,487.0,66540.7,208.05,4.81,0.59,322.34,0.02,0.08,71.3,0.07,11.11,0
aim_control_maps,975342,Elevator Music,Fahrstuhl Musik,The Vulture,57,4.25026,176.0,9.0,4.0,57,8.0,unspecified,118.0,110.0,0.0,0.48,176.0,228.0,149.25,56.26,0.03,0.0,0.0,0.0,11644.18,249.34,4.03,0.6,336.3,0.04,0.0,5.28,0.18,9.36,0
aim_control_maps,1269591,Drizzling Sun,Umiai,Axarious,226,6.50057,140.0,9.9,5.2,225,8.0,unspecified,843.0,417.0,105.0,0.31,140.0,1365.0,78.87,61.29,0.6,0.0,0.0,0.0,10587.9,164.29,6.09,0.48,263.44,0.03,0.05,84.0,0.12,9.27,0
aim_control_maps,1396342,Deal with the devil,Tia,UndeadCapulet,95,8.89017,142.0,10.0,4.0,93,9.0,anime,249.0,245.0,1.0,0.49,141.0,495.0,171.81,129.67,0.39,0.33,258.61,163.0,24194.16,186.53,5.37,0.92,254.84,0.13,0.05,54.99,0.21,10.09,0
aim_control_maps,1548125,Debug Dance,lapix,Akali,117,7.47573,151.0,9.8,3.6,115,10.0,electronic,524.0,272.0,0.0,0.34,151.0,796.0,140.19,98.28,0.67,0.36,163.24,286.0,5243.88,143.95,6.96,0.97,225.05,0.02,0.05,101.17,0.1,8.57,0
aim_control_maps,1584957,Drizzling Sun,Umiai,Urushi38,226,7.48674,280.0,9.5,4.6,225,9.2,folk,853.0,553.0,0.0,0.39,140.0,1406.0,134.86,79.78,0.6,0.07,154.21,93.0,8052.71,159.53,6.27,0.85,247.18,0.02,0.06,84.0,0.15,8.99,0
aim_control_maps,1628302,ENERGY SYNERGY MATRIX,Tanchiky,Cassu2,236,7.27841,160.0,9.8,4.0,236,8.8,video_game,645.0,721.0,4.0,0.53,160.0,1370.0,144.52,100.87,0.46,0.14,240.29,193.0,30966.66,171.82,5.82,0.84,225.12,0.02,0.07,73.6,0.15,10.34,0
aim_control_maps,1843621,Deception,Dance Gavin Dance,Piggey,221,7.52431,158.0,9.7,4.3,220,10.0,rock,1395.0,44.0,1.0,0.03,158.0,1440.0,102.29,80.97,0.65,0.37,64.65,533.0,20459.69,152.86,6.55,0.67,267.61,0.02,0.05,102.7,0.03,9.93,0
aim_control_maps,1872873,Deconstruction Star (Sumijun Remix),Halozy,xept,258,8.04607,155.0,9.6,5.0,258,9.3,unspecified,1138.0,632.0,2.0,0.36,155.0,1772.0,114.11,67.62,0.62,0.36,122.74,643.0,7482.3,145.52,6.88,0.78,220.03,0.01,0.02,96.1,0.13,8.92,0
aim_control_maps,2290441,Enigma,Toromaru,AtHeoN,116,8.40653,198.0,9.6,4.5,114,9.6,video_game,682.0,229.0,0.0,0.25,198.0,911.0,123.67,91.97,0.55,0.34,132.43,309.0,10886.41,125.21,8.0,0.99,217.03,0.02,0.02,108.9,0.1,9.3,0
aim_control_maps,2462239,Ether Strike ('Divine Mercy' Extended),Akira Complex,pocket-,244,6.4504,158.0,9.5,4.0,226,8.5,electronic,210.0,525.0,0.0,0.71,158.0,735.0,169.63,125.83,0.23,0.15,219.01,109.0,281656.35,331.11,3.02,0.51,394.56,0.05,0.05,36.34,0.13,12.55,0
aim_control_maps,2651784,DISHONOR,Hyuman,yaspo,125,6.94799,290.0,9.7,4.0,104,9.0,unspecified,493.0,187.0,0.0,0.28,110.0,680.0,145.43,100.01,0.64,0.0,0.0,0.0,6358.56,152.27,6.58,0.96,222.48,0.05,0.04,70.4,0.18,8.76,0
aim_control_maps,2651787,Event Horizon,steelplus,yaspo,131,6.92069,175.0,9.3,4.5,120,9.0,electronic,693.0,137.0,0.0,0.17,175.0,830.0,106.46,81.15,0.51,0.0,0.0,0.0,5929.02,145.58,6.88,0.73,232.16,0.02,0.07,89.25,0.2,8.69,0
aim_control_maps,2658147,Easter Bunny,The Idol Formerly Known As LADYBABY,Sonnyc,234,8.30604,160.0,9.7,4.3,233,10.0,rock,693.0,263.0,0.0,0.28,160.0,956.0,184.6,117.67,0.02,0.33,201.98,320.0,25438.79,243.46,4.11,0.76,420.14,0.01,0.0,3.2,0.05,10.14,0
aim_control_maps,2698218,Dream of Mahjong,Sungazer ft. Ivan Jackson,over_loadcode,150,6.5497,90.03,9.0,4.0,150,8.0,electronic,561.0,246.0,0.0,0.3,93.75,807.0,95.01,87.24,0.69,0.0,0.0,0.0,38122.54,185.12,5.41,0.51,373.58,0.1,0.06,64.69,0.07,10.55,0
aim_control_maps,2856086,Desert Theater,KikuoHana,Keqing,229,6.84009,240.0,9.7,4.0,227,9.0,rock,578.0,606.0,1.0,0.51,240.0,1185.0,161.25,82.61,0.08,0.36,170.46,424.0,10620.61,191.46,5.23,0.84,256.32,0.01,0.01,19.2,0.2,9.27,0
aim_control_maps,2921554,Desert,HAKUSHI HASEGAWA,Halgoh,232,7.4044,186.0,9.6,4.0,232,8.6,electronic,728.0,647.0,0.0,0.47,186.0,1375.0,120.24,89.66,0.42,0.37,147.76,508.0,24018.31,168.61,5.94,0.71,243.36,0.04,0.05,78.12,0.13,10.09,0
aim_control_maps,2956948,Deconstruction Star,Halozy,fellleaf,317,7.70046,155.0,9.6,4.2,300,9.0,unspecified,999.0,609.0,7.0,0.38,155.0,1615.0,143.71,98.15,0.49,0.33,163.24,538.0,164384.3,195.95,5.11,0.73,261.97,0.02,0.04,75.95,0.11,12.01,0
aim_control_maps,2960908,Disconnect,fiend,871,141,6.95974,170.0,9.6,5.0,141,8.0,electronic,194.0,650.0,0.0,0.77,170.0,844.0,110.76,77.55,0.36,0.0,0.0,0.0,5700.05,167.0,6.0,0.66,185.24,0.01,0.07,61.2,0.09,8.65,0
aim_control_maps,3168353,Dependence Intension,ELECTROCUTICA,Mirash,227,5.798,130.0,9.2,4.0,212,8.0,electronic,754.0,354.0,2.0,0.32,130.0,1110.0,108.25,71.67,0.54,0.0,0.0,0.0,24139.58,190.38,5.26,0.57,283.33,0.02,0.04,70.2,0.18,10.09,0
aim_control_maps,3172728,Drown (Sewerslvt Remix),Bring Me The Horizon,Alumetri,465,7.41212,175.0,9.8,4.2,464,9.6,other,1038.0,749.0,3.0,0.42,175.0,1790.0,123.44,99.77,0.5,0.67,117.55,1194.0,864173.08,259.16,3.86,0.48,448.6,0.02,0.04,87.5,0.2,13.67,0
aim_control_maps,3216836,Electrolytes,kanemiko,captin1,218,7.58162,194.0,9.6,4.0,172,9.0,electronic,395.0,487.0,1.0,0.55,194.0,883.0,161.23,118.4,0.31,0.0,0.0,0.0,468070.07,215.96,4.64,0.75,236.73,0.02,0.04,60.14,0.1,13.06,0
aim_control_maps,3233265,desocializedvandalismsoliloquyif,Katagiri,hifu,129,9.88476,271.0,10.0,4.0,129,10.0,unspecified,394.0,640.0,1.0,0.62,271.0,1035.0,151.15,102.59,0.26,0.0,0.0,0.0,26391.71,124.19,8.06,1.22,145.02,0.02,0.02,70.46,0.14,10.18,0
aim_control_maps,3251845,efchi,seatrus,Mir,111,7.4791,200.0,9.7,4.0,106,9.0,electronic,443.0,324.0,2.0,0.42,200.0,769.0,124.11,107.46,0.48,0.18,135.53,141.0,112091.37,142.29,7.04,0.87,184.72,0.01,0.05,96.0,0.15,11.63,0
aim_control_maps,3251852,efchi,seatrus,Mir,111,7.20195,200.0,9.7,4.0,106,9.0,electronic,438.0,324.0,2.0,0.42,200.0,764.0,123.98,108.43,0.48,0.18,142.28,137.0,112810.33,143.22,6.99,0.87,185.65,0.01,0.05,96.0,0.14,11.63,0
aim_control_maps,3264361,Drastic Dramatic,KING & Princess,Pumice,115,7.333,166.0,9.6,4.5,114,9.0,unspecified,554.0,286.0,1.0,0.34,166.0,841.0,116.48,104.47,0.63,0.0,0.0,0.0,7405.94,135.54,7.39,0.86,208.69,0.02,0.04,104.58,0.16,8.91,0
aim_control_maps,3411617,Doku,Hakushi Hasegawa,Halgoh,171,7.06449,203.0,9.4,4.0,171,9.0,electronic,384.0,573.0,1.0,0.6,203.0,958.0,161.0,110.13,0.25,0.0,0.0,0.0,14907.09,177.82,5.63,0.91,226.44,0.03,0.03,50.75,0.14,9.61,0
aim_control_maps,3569579,Egonomy,:)  feat. KAFU,Ryuusei Aika,131,8.18688,175.0,9.5,3.5,131,9.0,pop,291.0,313.0,1.0,0.52,175.0,605.0,147.2,116.82,0.37,0.44,174.6,267.0,109209.64,215.7,4.64,0.68,299.45,0.04,0.08,64.75,0.08,11.6,0
aim_control_maps,3595696,Egonomy,:)  feat. KAFU,Ryuusei Aika,131,6.96267,175.0,9.6,3.8,131,9.0,pop,241.0,366.0,1.0,0.6,175.0,608.0,161.81,104.04,0.33,0.0,0.0,0.0,110544.49,214.64,4.67,0.75,277.51,0.03,0.06,57.75,0.15,11.61,0
aim_control_maps,3619544,Doctorine,sekai,Petal,205,6.46814,130.0,9.5,4.0,203,8.8,pop,497.0,635.0,0.0,0.56,130.0,1132.0,143.57,92.12,0.41,0.32,150.32,361.0,7662.11,178.74,5.6,0.8,236.01,0.02,0.04,53.3,0.08,8.94,0
aim_control_maps,3688631,Delirium,ALEPH,Mir,248,7.10478,170.0,9.8,4.2,226,9.5,electronic,819.0,475.0,2.0,0.37,170.0,1296.0,93.96,92.06,0.6,0.0,0.0,0.0,330603.83,191.39,5.23,0.49,309.63,0.02,0.05,102.0,0.09,12.71,0
aim_control_maps,3749101,enchanted love,linear ring,astronickad,125,6.98244,190.0,9.1,4.4,125,6.0,electronic,387.0,220.0,1.0,0.36,190.0,608.0,130.7,93.17,0.0,0.05,169.43,30.0,31625.78,206.88,4.84,0.63,277.34,0.03,0.0,0.0,0.14,10.36,0
aim_control_maps,3765966,Drizzling Sun,Umiai,Suicune3,226,6.69854,140.0,9.3,5.0,225,9.0,electronic,1353.0,312.0,0.0,0.19,140.0,1665.0,65.2,32.28,0.79,0.0,0.0,0.0,5177.13,134.7,7.43,0.48,247.4,0.01,0.04,110.6,0.12,8.55,0
aim_control_maps,3871800,"escape (the looking-glass, and what alice found there)",Kurokotei feat. Sennzai,Realazy,332,7.13425,220.0,9.7,4.0,301,9.0,electronic,1119.0,878.0,0.0,0.44,160.0,1997.0,113.71,97.35,0.42,0.0,0.0,0.0,114382.84,160.42,6.24,0.71,212.15,0.03,0.05,67.2,0.12,11.65,0
aim_control_maps,3880591,Day By Day ft. Nicole Curry,lapix,Lako,230,6.2792,150.0,9.4,3.8,229,8.8,electronic,734.0,625.0,1.0,0.46,150.0,1360.0,111.36,91.42,0.56,0.07,123.53,91.0,82420.73,168.29,5.95,0.66,232.96,0.01,0.01,84.0,0.2,11.32,0
aim_control_maps,3958435,EgoRock,Wagakki Band,udder,167,8.88773,225.0,9.7,4.0,166,8.0,rock,446.0,563.0,1.0,0.56,225.0,1010.0,176.62,130.12,0.25,0.49,181.86,498.0,12587.81,165.05,6.06,1.07,215.6,0.03,0.07,56.25,0.16,9.44,0
aim_control_maps,3970409,E,tricot,flake,209,7.18584,240.0,9.6,4.0,208,9.0,rock,615.0,374.0,0.0,0.38,239.0,989.0,152.84,92.98,0.03,0.41,157.77,409.0,44723.88,211.26,4.74,0.72,320.58,0.11,0.01,7.17,0.17,10.71,0
aim_control_maps,4070881,Endless (Mameyudoufu Remix),PSYQUI,hehe,211,7.15358,175.0,9.4,4.0,208,9.0,unspecified,697.0,518.0,0.0,0.43,175.0,1215.0,130.78,94.45,0.39,0.31,144.44,376.0,11265.77,171.71,5.83,0.76,245.7,0.02,0.02,68.25,0.17,9.33,0
aim_control_maps,4152512,Doku,Hakushi Hasegawa,hoodrat16,170,7.21667,203.0,9.4,4.0,157,8.5,jazz,322.0,616.0,1.0,0.66,203.0,939.0,165.12,114.42,0.24,0.12,206.69,114.0,141283.28,181.26,5.52,0.91,220.84,0.02,0.02,48.72,0.13,11.86,0
aim_control_maps,4228962,ETERNAL DRAIN,Colorful Sounds Port,yf_bmp,118,7.65548,149.0,9.5,4.0,116,8.9,unspecified,642.0,168.0,2.0,0.21,149.0,812.0,126.19,82.46,0.7,0.25,131.7,205.0,18080.96,144.12,6.95,0.88,250.88,0.02,0.05,104.3,0.07,9.8,0
aim_control_maps,4275953,enamorada,Belle Perez,yaspo,174,7.88914,122.0,9.3,5.5,172,9.0,unspecified,519.0,362.0,0.0,0.41,122.0,881.0,184.63,111.48,0.54,0.0,0.0,0.0,9747.07,196.3,5.1,0.94,283.33,0.02,0.06,65.88,0.21,9.18,0
aim_control_maps,4309649,Dotabata Oikakekko Boy!,Umeboshi Chazuke,syuq,127,7.46359,170.0,9.3,5.0,126,9.2,unspecified,687.0,238.0,0.0,0.26,170.0,925.0,91.31,81.18,0.64,0.22,88.08,206.0,14239.8,136.55,7.33,0.67,204.34,0.03,0.02,108.8,0.11,9.56,0
aim_control_maps,4312218,Denshiteki Seishi Hyougen (feat. Hatsune Miku),Camellia,Axaptice,226,6.99034,105.0,9.3,4.7,209,8.6,electronic,883.0,261.0,0.0,0.23,105.0,1144.0,122.86,102.07,0.49,0.0,0.0,0.0,102252.97,191.98,5.21,0.64,281.23,0.03,0.02,51.45,0.11,11.54,0
aim_control_maps,4357322,Enigma II,Toromaru,bob,107,6.12205,201.0,9.3,3.8,106,8.5,electronic,457.0,218.0,3.0,0.32,201.0,678.0,106.3,86.95,0.42,0.08,155.86,56.0,44020.32,157.63,6.35,0.67,238.33,0.03,0.03,84.42,0.11,10.69,0
aim_control_maps,4406985,Enigma II,Toromaru,bob,107,5.56388,201.0,9.3,4.0,105,8.0,electronic,287.0,241.0,2.0,0.45,201.0,530.0,110.76,84.48,0.35,0.0,0.0,0.0,68305.97,199.47,5.02,0.56,288.91,0.04,0.11,70.35,0.08,11.13,0
aim_control_maps,4446955,Enigma II,Toromaru,bob,107,6.45083,201.0,9.6,3.5,105,9.4,electronic,968.0,0.0,0.0,0.0,201.0,968.0,61.37,63.33,0.58,0.0,0.0,0.0,3728.16,109.12,9.17,0.56,0.0,0.02,0.02,116.58,0.07,8.22,0
aim_control_maps,4499489,Echoes of the Past,Sydosys,mule kick,348,7.81521,220.0,9.8,4.0,334,9.3,electronic,1195.0,749.0,0.0,0.39,120.0,1944.0,132.22,105.17,0.64,0.04,123.05,71.0,139614.85,179.44,5.58,0.74,274.73,0.05,0.02,76.8,0.15,11.85,0
aim_control_maps,4552295,Eve's Warning,Park Mi Kyung,TerribleGamer,205,7.58738,163.65,10.0,3.8,190,10.0,pop,750.0,519.0,0.0,0.41,163.65,1269.0,99.59,49.48,0.54,0.0,0.0,0.0,7262.68,150.36,6.66,0.66,222.72,0.02,0.04,88.37,0.08,8.89,0
aim_control_maps,4613154,Eta * Beta * Eta,Luze,GranDSenpai,149,7.42608,158.1,9.4,4.0,45,9.4,unspecified,354.0,46.0,0.0,0.12,158.1,400.0,111.64,106.79,0.87,0.0,0.0,0.0,7236.03,114.14,8.78,0.98,208.15,0.04,0.01,137.55,0.1,8.89,0
aim_control_maps,1282629,Future Cider,YUC'e,Kaifin,132,8.10061,180.0,9.8,4.0,131,9.0,electronic,485.0,383.0,1.0,0.44,180.0,869.0,136.07,103.81,0.47,0.45,160.9,389.0,9646.9,150.54,6.65,0.9,196.68,0.01,0.02,84.6,0.16,9.17,0
